id,Understandable,Natural,Maintains Context,Engaging,Uses Knowledge,Overall,gptscore_gpt2-large_src_hypo,bartscore_facebook/bart-large-cnn_src_hypo,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,rouge-1-p_ref_hypo,rouge-1-r_ref_hypo,rouge-1-f_ref_hypo,rouge-2-p_ref_hypo,rouge-2-r_ref_hypo,rouge-2-f_ref_hypo,rouge-l-p_ref_hypo,rouge-l-r_ref_hypo,rouge-l-f_ref_hypo,meteor_ref_hypo,bleu_ref_hypo,moverscore_default_ref_hypo,unieval_fact_consistency_src_hypo,unieval_summarization_coherence_src_hypo,unieval_summarization_consistency_src_hypo,unieval_summarization_fluency_src_hypo,unieval_summarization_overall_src_hypo
10_Nucleus Decoding (p = 0.7),0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.333333333333333,-3.447606325149536,-3.480712890625,[0.46588030457496643],[0.4883369505405426],[0.4768443703651428],[0.16666666666666666],[0.21428571428571427],[0.18749999507812512],[0.0],[0.0],[0.0],[0.16666666666666666],[0.21428571428571427],[0.18749999507812512],[0.14044943820224717],[1.072268715173723e-231],[0.03714367742497904],0.4020395508578738,0.3947301607643253,0.7192563523415215,0.8662334208375668,0.6600733113144712
10_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-2.9818003177642822,-3.1133475303649902,[0.6259304285049438],[0.672690212726593],[0.6484684348106384],[0.36363636363636365],[0.2857142857142857],[0.31999999507200005],[0.1],[0.0625],[0.0769230721893494],[0.36363636363636365],[0.2857142857142857],[0.31999999507200005],[0.15151515151515152],[1.1640469867513693e-231],[0.289693966644465],0.327683023637956,0.6796437149123241,0.8517676376704546,0.9064917605178548,0.8126343710335445
11_Argmax Decoding,1.0,3.0,3.0,2.6666666666666665,1.0,4.666666666666667,-2.5651233196258545,-3.379268169403076,[0.44238653779029846],[0.4798126220703125],[0.46034014225006104],[0.2],[0.2857142857142857],[0.23529411280276827],[0.0],[0.0],[0.0],[0.16666666666666666],[0.23809523809523808],[0.19607842652825846],[0.17509727626459146],[1.0181865532756278e-231],[-0.024606060721690026],0.4115240338454665,0.37139000145348416,0.42386985384052295,0.9158261659743835,0.5703620070894635
11_Nucleus Decoding (p = 0.3),0.0,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,-3.242469072341919,-3.9834954738616943,[0.4717714786529541],[0.44405198097229004],[0.45749223232269287],[0.25],[0.19047619047619047],[0.21621621130752386],[0.0],[0.0],[0.0],[0.25],[0.19047619047619047],[0.21621621130752386],[0.12820512820512822],[1.0518351895246305e-231],[-0.0056253356912687735],0.2723538676707471,0.029622981455219372,0.044688360265434976,0.006382188848452356,0.026897843523035567
11_Nucleus Decoding (p = 0.5),1.0,2.6666666666666665,2.0,2.0,1.0,3.333333333333333,-3.3086063861846924,-4.535401821136475,[0.48864614963531494],[0.4660724401473999],[0.4770924150943756],[0.23529411764705882],[0.19047619047619047],[0.21052631084487544],[0.0],[0.0],[0.0],[0.23529411764705882],[0.19047619047619047],[0.21052631084487544],[0.14957264957264957],[8.844844403089351e-232],[-0.020322848875224064],0.5743883928508112,0.19447715648901032,0.45431375228375537,0.8448471909887992,0.49787936658718834
11_Nucleus Decoding (p = 0.7),1.0,2.6666666666666665,2.0,1.3333333333333333,0.0,2.0,-2.215878963470459,-3.164761543273926,[0.5135833024978638],[0.450793981552124],[0.48014459013938904],[0.16666666666666666],[0.09523809523809523],[0.12121211658402223],[0.0],[0.0],[0.0],[0.16666666666666666],[0.09523809523809523],[0.12121211658402223],[0.08733624454148471],[9.594503055152632e-232],[-0.05955511171309258],0.909038676713234,0.7064791874515186,0.7898226035468583,0.926074888242543,0.8074588930803066
11_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-3.0351359844207764,-3.860584974288941,[0.5108795166015625],[0.5501223206520081],[0.5297752022743225],[0.19230769230769232],[0.23809523809523808],[0.2127659525033953],[0.0],[0.0],[0.0],[0.07692307692307693],[0.09523809523809523],[0.08510637803531039],[0.12244897959183673],[7.850707993042515e-232],[0.0978583676785807],0.5316402865675599,0.3931737349407716,0.48792896865515806,0.9259305531560617,0.6023444189173305
12_Argmax Decoding,0.0,2.333333333333333,2.6666666666666665,1.6666666666666667,0.0,2.333333333333333,-2.9513871669769287,-3.957806348800659,[0.568244457244873],[0.5077025294303894],[0.5362701416015625],[0.3125],[0.16129032258064516],[0.21276595295608883],[0.06666666666666667],[0.030303030303030304],[0.041666662369792114],[0.3125],[0.16129032258064516],[0.21276595295608883],[0.08823529411764705],[1.1988328686372911e-231],[0.06122385682104381],0.0600276759699014,0.06684512858472369,0.06594202513599286,0.6148724174933953,0.24921985707137062
12_Nucleus Decoding (p = 0.3),1.0,2.333333333333333,2.6666666666666665,1.6666666666666667,0.0,2.6666666666666665,-2.5087969303131104,-3.2151894569396973,[0.6170125603675842],[0.5226501822471619],[0.5659248232841492],[0.2857142857142857],[0.12903225806451613],[0.17777777349135815],[0.07692307692307693],[0.030303030303030304],[0.04347825681474518],[0.2857142857142857],[0.12903225806451613],[0.17777777349135815],[0.12615055884286655],[1.2395288183339461e-231],[0.022025833867113098],0.5958402320952428,0.2907823311828967,0.32792262685362955,0.9214813625806312,0.5133954402057191
12_Nucleus Decoding (p = 0.5),1.0,2.6666666666666665,2.6666666666666665,2.333333333333333,0.0,3.6666666666666665,-2.434683322906494,-3.242389440536499,[0.643127977848053],[0.5268505811691284],[0.5792111754417419],[0.45454545454545453],[0.16129032258064516],[0.23809523422902495],[0.2],[0.06060606060606061],[0.09302325224445661],[0.45454545454545453],[0.16129032258064516],[0.23809523422902495],[0.111044776119403],[1.1896457329133973e-231],[0.05271562518147388],0.2697401274959842,0.823312163414685,0.8226273186177655,0.9363995175424332,0.8607796665249613
12_Nucleus Decoding (p = 0.7),0.6666666666666666,3.0,2.0,2.333333333333333,0.3333333333333333,3.333333333333333,-3.002274751663208,-3.919576644897461,[0.5249180197715759],[0.5104480981826782],[0.5175819993019104],[0.3125],[0.16129032258064516],[0.21276595295608883],[0.0],[0.0],[0.0],[0.3125],[0.16129032258064516],[0.21276595295608883],[0.15511115160349853],[1.1484186507842885e-231],[-0.010171407598621007],0.5112820103660398,0.582115025272567,0.7802553473713983,0.8104836629904053,0.7242846785447902
12_New Human Generated,1.0,2.6666666666666665,3.0,3.0,1.0,4.666666666666667,-3.617367744445801,-4.5729594230651855,[0.6839296221733093],[0.649398684501648],[0.666217029094696],[0.4782608695652174],[0.3548387096774194],[0.40740740251714685],[0.08],[0.06060606060606061],[0.06896551233650451],[0.391304347826087],[0.2903225806451613],[0.3333333284430728],[0.24295663184552074],[1.1302704678971024e-231],[0.17780236298735896],0.5031440795812524,0.4151037079459117,0.5849213510079375,0.745135482188478,0.5817201803807758
13_Argmax Decoding,0.0,1.0,1.0,1.0,0.0,1.0,-2.1529057025909424,-2.5464541912078857,[0.31451892852783203],[0.3941356837749481],[0.34985485672950745],[0.2727272727272727],[0.10344827586206896],[0.1499999960125001],[0.0],[0.0],[0.0],[0.2727272727272727],[0.10344827586206896],[0.1499999960125001],[0.048701298701298704],[1.0377133938315695e-231],[-0.05947656397957379],0.3942930241463147,0.06607587140897307,0.11884744708559684,0.018589567909728592,0.06783762880143283
13_Nucleus Decoding (p = 0.3),0.0,1.3333333333333333,1.0,1.0,0.0,1.3333333333333333,-2.3292338848114014,-3.00476598739624,[0.5148818492889404],[0.49512073397636414],[0.5048079490661621],[0.38095238095238093],[0.27586206896551724],[0.31999999512800004],[0.041666666666666664],[0.03571428571428571],[0.038461533491124904],[0.3333333333333333],[0.2413793103448276],[0.27999999512800006],[0.19728061394728064],[1.2064448882743937e-231],[0.06781307153150595],0.3064948122149418,0.3975499613140336,0.5378915621582344,0.9032099562935916,0.6128838265886198
13_Nucleus Decoding (p = 0.5),1.0,2.333333333333333,1.3333333333333333,2.6666666666666665,0.0,2.333333333333333,-3.075234651565552,-4.039144515991211,[0.5016956329345703],[0.4728674292564392],[0.4868551790714264],[0.21052631578947367],[0.13793103448275862],[0.1666666618836807],[0.0],[0.0],[0.0],[0.21052631578947367],[0.13793103448275862],[0.1666666618836807],[0.08532423208191124],[1.0948551819675659e-231],[-0.08950222284793563],0.756823897385656,0.49970219389443987,0.6975544568452273,0.8500809806842924,0.6824458771413199
13_Nucleus Decoding (p = 0.7),0.6666666666666666,2.0,1.0,1.6666666666666667,0.0,1.6666666666666667,-4.125280380249023,-4.8555402755737305,[0.5304899215698242],[0.513668417930603],[0.5219436883926392],[0.23076923076923078],[0.20689655172413793],[0.21818181319669433],[0.0],[0.0],[0.0],[0.19230769230769232],[0.1724137931034483],[0.181818176833058],[0.15151515151515152],[1.0518351895246305e-231],[-0.007630973415223785],0.2944290012894122,0.04641434567134854,0.05001213211710683,0.23873970786647383,0.1117220618849764
13_New Human Generated,1.0,3.0,3.0,3.0,0.6666666666666666,5.0,-2.859660625457764,-3.410250902175904,[0.4775891900062561],[0.4972519874572754],[0.487222284078598],[0.2777777777777778],[0.1724137931034483],[0.21276595272068824],[0.0],[0.0],[0.0],[0.16666666666666666],[0.10344827586206896],[0.12765956974196485],[0.10273972602739725],[1.1070900996592687e-231],[-0.06596741591001765],0.8232673997220391,0.29431106206450613,0.6053874074915127,0.6331781523904468,0.5109588739821552
14_Argmax Decoding,0.6666666666666666,2.6666666666666665,2.333333333333333,2.333333333333333,1.0,3.6666666666666665,-2.7388458251953125,-3.797416210174561,[0.5240142345428467],[0.6296055316925049],[0.5719774961471558],[0.13333333333333333],[0.2222222222222222],[0.1666666619791668],[0.0625],[0.125],[0.08333332888888913],[0.13333333333333333],[0.2222222222222222],[0.1666666619791668],[0.1388888888888889],[1.0518351895246305e-231],[-0.026290513741984878],0.0406469674246524,0.10560741683539643,0.25841556128244225,0.40017622900797484,0.2547330690419378
14_Nucleus Decoding (p = 0.3),0.6666666666666666,2.0,2.0,1.6666666666666667,1.0,2.333333333333333,-2.9011683464050293,-4.516519546508789,[0.6242823600769043],[0.6647138595581055],[0.6438640356063843],[0.25],[0.2222222222222222],[0.23529411266435996],[0.0],[0.0],[0.0],[0.25],[0.2222222222222222],[0.23529411266435996],[0.14563106796116504],[1.2627076138080564e-231],[0.22927875748841953],0.1847516838546395,0.04642035019083274,0.3198911096372148,0.3078601691466977,0.22472387632491508
14_Nucleus Decoding (p = 0.5),0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.0,-2.9369914531707764,-3.739801168441773,[0.5079239010810852],[0.5370080471038818],[0.522061288356781],[0.21428571428571427],[0.3333333333333333],[0.26086956045368626],[0.0],[0.0],[0.0],[0.14285714285714285],[0.2222222222222222],[0.1739130387145559],[0.18691588785046728],[1.0669733992029681e-231],[-0.023986198396739544],0.085227311033742,0.4809240775604564,0.5402090984656835,0.775191482933709,0.5987748863199497
14_Nucleus Decoding (p = 0.7),0.3333333333333333,1.6666666666666667,2.0,2.0,1.0,2.6666666666666665,-3.724518060684204,-3.753052473068237,[0.4935094118118286],[0.5798889398574829],[0.533223569393158],[0.1111111111111111],[0.2222222222222222],[0.14814814370370383],[0.0],[0.0],[0.0],[0.1111111111111111],[0.2222222222222222],[0.14814814370370383],[0.13392857142857142],[1.1070900996592687e-231],[-0.02673586544332429],0.0288461612187225,0.4401176675668904,0.6744700605184875,0.8592586252516186,0.6579487844456655
14_New Human Generated,1.0,3.0,3.0,2.6666666666666665,1.0,5.0,-4.219408988952637,-4.817227840423584,[0.5324896574020386],[0.6775633692741394],[0.5963301062583923],[0.2],[0.4444444444444444],[0.275862064684899],[0.15],[0.375],[0.21428571020408166],[0.2],[0.4444444444444444],[0.275862064684899],[0.39469026548672564],[9.893133360884868e-232],[0.14523638104258285],0.2739083245727601,0.18863096317911882,0.5192122673607934,0.3172578681581772,0.3417003662326965
15_Argmax Decoding,0.6666666666666666,2.333333333333333,2.0,1.3333333333333333,0.0,2.6666666666666665,-2.302716016769409,-2.982877492904663,[0.7341024279594421],[0.6078441143035889],[0.6650336384773254],[0.6666666666666666],[0.26666666666666666],[0.3809523768707483],[0.16666666666666666],[0.06666666666666667],[0.09523809115646274],[0.6666666666666666],[0.26666666666666666],[0.3809523768707483],[0.26483781918564525],[1.2882297539194154e-231],[0.10488716047337043],0.3680884794316141,0.11587195277269867,0.10963543375309634,0.7919614347849773,0.3391562737702574
15_Nucleus Decoding (p = 0.3),0.3333333333333333,2.333333333333333,2.6666666666666665,2.0,0.0,2.6666666666666665,-1.912003755569458,-2.3965296745300293,[0.5966498851776123],[0.5651793479919434],[0.580488383769989],[0.2222222222222222],[0.13333333333333333],[0.1666666619791668],[0.0],[0.0],[0.0],[0.2222222222222222],[0.13333333333333333],[0.1666666619791668],[0.12195121951219512],[1.1896457329133973e-231],[0.04101030505434189],0.3549159343718635,0.44888436414008753,0.4033421694968333,0.7867472249856216,0.5463245862075141
15_Nucleus Decoding (p = 0.5),0.6666666666666666,2.6666666666666665,3.0,3.0,1.0,4.333333333333333,-2.4321112632751465,-2.8591973781585693,[0.5571202039718628],[0.6301109194755554],[0.5913718342781067],[0.17857142857142858],[0.3333333333333333],[0.23255813499188757],[0.030303030303030304],[0.06666666666666667],[0.041666662369792114],[0.17857142857142858],[0.3333333333333333],[0.23255813499188757],[0.30128893662728246],[8.784466509829401e-232],[0.026778753050892057],0.3453598431380884,0.6132216813360021,0.1179507702156537,0.877535948497255,0.5362361333496369
15_Nucleus Decoding (p = 0.7),0.3333333333333333,2.0,2.0,1.6666666666666667,0.0,2.0,-2.5331063270568848,-3.809197425842285,[0.47851336002349854],[0.48811304569244385],[0.4832655191421509],[0.0625],[0.06666666666666667],[0.06451612403746138],[0.0],[0.0],[0.0],[0.0625],[0.06666666666666667],[0.06451612403746138],[0.029585798816568046],[9.109159947227211e-232],[-0.025542810950223593],0.4634018136290753,0.17327987851488294,0.24705171226414027,0.9485302265942119,0.4562872724577451
15_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-3.085953712463379,-3.7978298664093018,[0.5410268306732178],[0.5048468708992004],[0.5223110914230347],[0.2],[0.2],[0.19999999500000015],[0.058823529411764705],[0.06666666666666667],[0.06249999501953165],[0.2],[0.2],[0.19999999500000015],[0.14944769330734245],[0],[0.00624024486469732],0.2851310475503684,0.177219955114896,0.14833757155505636,0.8347812481256731,0.38677959159854186
16_Argmax Decoding,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,0.0,2.0,-4.0035576820373535,-3.7752535343170166,[0.516396701335907],[0.3613837659358978],[0.425202876329422],[0.2222222222222222],[0.043478260869565216],[0.07272726999008276],[0.1111111111111111],[0.018518518518518517],[0.03174602929705234],[0.2222222222222222],[0.043478260869565216],[0.07272726999008276],[0.06953271028037383],[1.1409851298103347e-231],[-0.1420902711571319],0.4298632294507193,0.2782676719386642,0.5212097531520503,0.9468800797670422,0.5821191682859189
16_Nucleus Decoding (p = 0.3),0.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.0,2.0,-3.504001379013061,-3.6939094066619873,[0.5880380272865295],[0.4978295564651489],[0.5391867160797119],[0.34782608695652173],[0.17391304347826086],[0.2318840535265701],[0.07142857142857142],[0.037037037037037035],[0.048780483307555446],[0.21739130434782608],[0.10869565217391304],[0.14492753178743975],[0.12329925664347077],[8.90735602648238e-232],[0.12900192774102748],0.2623106226001367,0.5407633794269696,0.585577456608431,0.8739581524686675,0.666766329501356
16_Nucleus Decoding (p = 0.5),0.6666666666666666,2.333333333333333,2.6666666666666665,2.333333333333333,0.3333333333333333,3.6666666666666665,-2.9011905193328857,-3.4495275020599365,[0.6049725413322449],[0.5060336589813232],[0.5510976314544678],[0.30434782608695654],[0.15217391304347827],[0.20289854628019335],[0.07407407407407407],[0.037037037037037035],[0.04938271160493867],[0.21739130434782608],[0.10869565217391304],[0.14492753178743975],[0.09090909090909093],[1.1200407237786664e-231],[0.09858593669752813],0.4614249554157729,0.27533548667648355,0.5294909558488364,0.9119613269726685,0.5722625898326629
16_Nucleus Decoding (p = 0.7),0.0,1.0,1.3333333333333333,2.0,0.0,2.0,-4.135080337524414,-4.769616603851318,[0.5496259331703186],[0.48843616247177124],[0.5172275900840759],[0.37037037037037035],[0.21739130434782608],[0.2739725980784388],[0.0],[0.0],[0.0],[0.25925925925925924],[0.15217391304347827],[0.19178081725652105],[0.13513513513513514],[9.039352811507815e-232],[0.05984663977856697],0.3878277430923278,0.15757108032436895,0.4970582449002026,0.631721986300196,0.42878377050825583
16_New Human Generated,1.0,2.6666666666666665,3.0,3.0,1.0,4.666666666666667,-3.237952947616577,-3.75724720954895,[0.6072666049003601],[0.5119932889938354],[0.5555750727653503],[0.3448275862068966],[0.21739130434782608],[0.26666666192355565],[0.03125],[0.018518518518518517],[0.023255809280693204],[0.3103448275862069],[0.1956521739130435],[0.23999999525688895],[0.15072546074084928],[9.857609866842017e-232],[0.0827787300410262],0.6293371110031033,0.6751185796289567,0.557429015778452,0.6084087679129945,0.6136521211068011
17_Argmax Decoding,1.0,3.0,2.6666666666666665,1.6666666666666667,0.0,3.333333333333333,-2.36994743347168,-4.216435432434082,[0.6114134788513184],[0.6643223762512207],[0.6367707848548889],[0.38461538461538464],[0.45454545454545453],[0.4166666617013889],[0.13333333333333333],[0.18181818181818182],[0.1538461489644972],[0.38461538461538464],[0.45454545454545453],[0.4166666617013889],[0.2755555555555556],[1.1640469867513693e-231],[0.1840828169803349],0.7296727941101963,0.5261766385271397,0.727438765652844,0.9268115754305735,0.726808993203519
17_Nucleus Decoding (p = 0.3),1.0,2.6666666666666665,1.3333333333333333,2.333333333333333,1.0,3.0,-3.893671751022339,-3.3527474403381348,[0.44442880153656006],[0.5394536852836609],[0.4873524308204651],[0.10526315789473684],[0.18181818181818182],[0.13333332868888906],[0.045454545454545456],[0.09090909090909091],[0.060606056161616496],[0.10526315789473684],[0.18181818181818182],[0.13333332868888906],[0.07142857142857142],[9.893133360884868e-232],[-0.01956444950546299],0.1535030071716269,0.7799486712821624,0.7818095617754054,0.5299490065695818,0.6972357465423832
17_Nucleus Decoding (p = 0.5),0.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.0,2.6666666666666665,-3.017452955245972,-3.4375925064086914,[0.48298144340515137],[0.6052360534667969],[0.5372414588928223],[0.13636363636363635],[0.2727272727272727],[0.18181817737373748],[0.0],[0.0],[0.0],[0.13636363636363635],[0.2727272727272727],[0.18181817737373748],[0.17361111111111113],[1.0518351895246305e-231],[0.01054546170593651],0.385282149347929,0.20863145801708854,0.3023457837206874,0.9324499261999373,0.4811423893125711
17_Nucleus Decoding (p = 0.7),1.0,2.333333333333333,1.0,2.0,0.0,2.0,-3.5163493156433105,-4.022505760192871,[0.4479674696922302],[0.43986302614212036],[0.44387826323509216],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0],[-0.07319364887146684],0.0306980109858801,0.6530184545552732,0.6980997935542346,0.8575667839289799,0.7362283440128291
17_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-4.256855010986328,-4.52202844619751,[0.48921698331832886],[0.5827920436859131],[0.5319204330444336],[0.05263157894736842],[0.09090909090909091],[0.06666666202222254],[0.0],[0.0],[0.0],[0.05263157894736842],[0.09090909090909091],[0.06666666202222254],[0.1079136690647482],[1.1070900996592687e-231],[-0.024424086208431506],0.8146045951918306,0.30351312621794174,0.7215501142287732,0.8404173567632858,0.6218268657366669
18_Argmax Decoding,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,2.333333333333333,-3.915004968643189,-4.234235763549805,[0.53070068359375],[0.5112990736961365],[0.5208192467689514],[0.3],[0.17647058823529413],[0.22222221755829916],[0.0],[0.0],[0.0],[0.2],[0.11764705882352941],[0.14814814348422511],[0.09831460674157304],[1.0948551819675659e-231],[-0.03147341998502862],0.0878488870291264,0.0443624478962813,0.06982961019496724,0.5442161343293981,0.21946939747354888
18_Nucleus Decoding (p = 0.3),1.0,2.333333333333333,2.333333333333333,2.6666666666666665,0.0,3.0,-2.12287712097168,-3.2111012935638428,[0.7484433650970459],[0.686381459236145],[0.7160701751708984],[0.5454545454545454],[0.35294117647058826],[0.4285714238010204],[0.25],[0.17142857142857143],[0.20338982568227532],[0.45454545454545453],[0.29411764705882354],[0.357142852372449],[0.35358990392814504],[1.0618063059647207e-231],[0.36948624076575265],0.068047529999798,0.09759205557462988,0.10735340681313643,0.7947051068313038,0.33321685640635673
18_Nucleus Decoding (p = 0.5),1.0,2.6666666666666665,2.333333333333333,1.6666666666666667,0.0,2.6666666666666665,-2.619090795516968,-3.6608054637908936,[0.6237868070602417],[0.5712147951126099],[0.5963443517684937],[0.4782608695652174],[0.3235294117647059],[0.385964907466913],[0.21739130434782608],[0.14285714285714285],[0.1724137883174793],[0.4782608695652174],[0.3235294117647059],[0.385964907466913],[0.26375348189415043],[1.0618063059647207e-231],[0.13385941938042933],0.407087608267024,0.24030695120199744,0.3003000034205158,0.894764259216448,0.4784570712796537
18_Nucleus Decoding (p = 0.7),0.0,1.3333333333333333,2.0,1.6666666666666667,0.0,2.0,-2.4645628929138184,-3.924960374832153,[0.5817661285400391],[0.4912269711494446],[0.5326766967773438],[0.29411764705882354],[0.14705882352941177],[0.1960784269281047],[0.0],[0.0],[0.0],[0.29411764705882354],[0.14705882352941177],[0.1960784269281047],[0.07062146892655367],[1.012071042130996e-231],[0.012114782147953584],0.1045965212737785,0.06285847069031004,0.09241667594273544,0.06211731476699753,0.07246415380001434
18_New Human Generated,1.0,2.6666666666666665,3.0,3.0,1.0,4.666666666666667,-2.798490762710572,-3.968122720718384,[0.6583302021026611],[0.658453106880188],[0.6583916544914246],[0.4074074074074074],[0.3235294117647059],[0.3606557327707606],[0.2413793103448276],[0.2],[0.21874999504394546],[0.3333333333333333],[0.2647058823529412],[0.29508196227895733],[0.2970738429115668],[9.109159947227211e-232],[0.2697697766753726],0.4602757028456851,0.6250389152986731,0.5404512903206972,0.8987909761824809,0.6880937272672837
19_Argmax Decoding,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.0,1.6666666666666667,-3.542881727218628,-3.867138147354126,[0.4585484266281128],[0.4951635003089905],[0.47615310549736023],[0.07692307692307693],[0.045454545454545456],[0.05714285247346978],[0.0],[0.0],[0.0],[0.07692307692307693],[0.045454545454545456],[0.05714285247346978],[0.04098360655737705],[1.1484186507842885e-231],[-0.03507063657796072],0.0370081537386168,0.5008108890793684,0.407415050241285,0.49716377578289633,0.4684632383678499
19_Nucleus Decoding (p = 0.3),0.0,1.6666666666666667,1.3333333333333333,1.0,0.0,1.0,-3.3259084224700928,-3.5651137828826904,[0.4445146322250366],[0.4206344485282898],[0.4322449564933777],[0.18181818181818182],[0.09090909090909091],[0.12121211676767694],[0.0],[0.0],[0.0],[0.18181818181818182],[0.09090909090909091],[0.12121211676767694],[0.04219409282700422],[1.2882297539194154e-231],[-0.13594980758649],0.0485715081129057,0.7111459606009034,0.8007606349536355,0.7946071645982649,0.7688379200509345
19_Nucleus Decoding (p = 0.5),0.6666666666666666,2.333333333333333,2.333333333333333,1.6666666666666667,0.0,2.0,-3.3429534435272217,-3.0968129634857178,[0.5167174339294434],[0.4461677372455597],[0.47885802388191223],[0.1],[0.045454545454545456],[0.06249999570312531],[0.0],[0.0],[0.0],[0.1],[0.045454545454545456],[0.06249999570312531],[0.021276595744680847],[1.2183324802375697e-231],[-0.1305577891151417],0.7663150302628878,0.8654798154618846,0.844215043700655,0.9286326485004232,0.8794425025543209
19_Nucleus Decoding (p = 0.7),1.0,2.6666666666666665,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,-2.309840679168701,-3.40982437133789,[0.5545722246170044],[0.4558298587799072],[0.5003761649131775],[0.2857142857142857],[0.09090909090909091],[0.13793103082045194],[0.0],[0.0],[0.0],[0.2857142857142857],[0.09090909090909091],[0.13793103082045194],[0.13430851063829785],[1.2183324802375697e-231],[0.0032086547885218364],0.8923970512942841,0.3167973696891556,0.8572089515454846,0.40449178738928465,0.5261660362079749
19_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-3.3116862773895264,-3.8703033924102783,[0.44553589820861816],[0.4820777177810669],[0.4630870521068573],[0.03225806451612903],[0.045454545454545456],[0.037735844200783825],[0.0],[0.0],[0.0],[0.03225806451612903],[0.045454545454545456],[0.037735844200783825],[0.056603773584905655],[8.614911585158347e-232],[-0.060583864094978956],0.3247983742089482,0.8206592294309382,0.37925914432799246,0.867473616052521,0.6891306632704839
20_Argmax Decoding,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.333333333333333,-3.363116502761841,-3.579497814178467,[0.6799873113632202],[0.6322854161262512],[0.6552693247795105],[0.631578947368421],[0.48],[0.5454545405475207],[0.30434782608695654],[0.2692307692307692],[0.285714280733028],[0.631578947368421],[0.48],[0.5454545405475207],[0.45731707317073167],[1.1409851298103347e-231],[0.32125710000818175],0.4717518622727789,0.17009396876837293,0.6232072424747478,0.9119067221063429,0.5684026444498212
20_Nucleus Decoding (p = 0.3),0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,2.0,-3.0111443996429443,-3.917486906051636,[0.512188732624054],[0.4354008436203003],[0.4706835448741913],[0.08333333333333333],[0.04],[0.05405404967129327],[0.0],[0.0],[0.0],[0.08333333333333333],[0.04],[0.05405404967129327],[0.036231884057971016],[1.2183324802375697e-231],[-0.07976513853719225],0.3551847775129795,0.6400888050014714,0.30259053185561996,0.836797477518403,0.5931589381251648
20_Nucleus Decoding (p = 0.5),0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.0,1.3333333333333333,-3.2444775104522705,-3.70642352104187,[0.5147246718406677],[0.4190824329853058],[0.462005615234375],[0.21428571428571427],[0.12],[0.1538461492439186],[0.0],[0.0],[0.0],[0.21428571428571427],[0.12],[0.1538461492439186],[0.07220216606498195],[1.1988328686372911e-231],[-0.028263138665448162],0.341388787557117,0.19392073661279874,0.46072861619512334,0.8823064796316356,0.5123186108131859
20_Nucleus Decoding (p = 0.7),0.0,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,-3.517516613006592,-4.292417526245117,[0.6689799427986145],[0.5437210202217102],[0.5998815298080444],[0.7142857142857143],[0.4],[0.5128205082182776],[0.4],[0.23076923076923078],[0.2926829221891732],[0.7142857142857143],[0.4],[0.5128205082182776],[0.2685920577617329],[1.1988328686372911e-231],[0.2099367425931563],0.0186049635379598,0.009134998576574882,0.026047398226551426,0.09169313932842559,0.042291845377183966
20_New Human Generated,1.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,1.0,4.333333333333333,-3.930430412292481,-4.28851318359375,[0.7573540806770325],[0.7699275016784668],[0.7635890245437622],[0.56],[0.56],[0.5599999950000001],[0.3333333333333333],[0.34615384615384615],[0.339622636511214],[0.52],[0.52],[0.5199999950000002],[0.6053250326032118],[1.0244914152188952e-231],[0.46094013592453487],0.0704938911478792,0.4623834674604769,0.07163111924971247,0.5082533769517048,0.3474226545539647
21_Argmax Decoding,1.0,2.0,2.6666666666666665,2.333333333333333,1.0,4.0,-2.3465025424957275,-2.8361167907714844,[0.6009384393692017],[0.5447576642036438],[0.5714705586433411],[0.35714285714285715],[0.35714285714285715],[0.3571428521428572],[0.13333333333333333],[0.13333333333333333],[0.13333332833333353],[0.35714285714285715],[0.35714285714285715],[0.3571428521428572],[0.22857142857142856],[1.1896457329133973e-231],[0.17085836476769534],0.0053697595763484,0.004207479246150113,0.18640524375557418,0.7522916183093001,0.3143014471036748
